2,120,160,-1,16,16,  24, 104,  24, 104
2,120,160, 1,16,16,  24, 104,  24, 104
2,120,160, 1,16,16,  40, 104,  40, 104
2,120,160, 1,16,16,  56, 104,  56, 104
2,120,160, 1,16,16,  72, 104,  72, 104
2,120,160,-1,16,16,  88, 104,  88, 104
2,120,160, 1,16,16, 104, 104, 104, 104
2,120,160,-1,16,16, 120, 104, 120, 104
2,120,160,-1,16,16, 136, 104, 136, 104
2,120,160,-1,16,16, 152, 104, 152, 104
2,120,160, 1,16,16,   8, 120,   8, 120
2,120,160,-1,16,16,  24, 120,  24, 120
2,120,160,-1,16,16,  40, 120,  40, 120
2,120,160, 1,16,16,  40, 120,  40, 120
2,120,160, 1,16,16,  56, 120,  56, 120
2,120,160, 1,16,16,  72, 120,  72, 120
2,120,160,-1,16,16,  88, 120,  88, 120
2,120,160, 1,16,16,  88, 120,  88, 120
2,120,160, 1,16,16, 104, 120, 104, 120
2,120,160, 1,16,16, 120, 120, 120, 120
2,120,160, 1,16,16, 136, 120, 136, 120
2,120,160, 1,16,16, 152, 120, 152, 120
3,120,160,-1,16,16,   8,   8,   8,   8
3,120,160,-1,16,16,  56,   8,  56,   8
3,120,160,-1,16,16,  72,   8,  72,   8
3,120,160,-1,16,16,  88,   8,  88,   8
3,120,160,-1,16,16, 104,   8, 104,   8
3,120,160,-1,16,16, 120,   8, 120,   8
3,120,160,-1,16,16, 136,   8, 136,   8
3,120,160,-1,16,16, 152,   8, 152,   8
3,120,160,-1,16,16,   8,  24,   8,  24
3,120,160,-1,16,16,  24,  24,  24,  24
3,120,160,-1,16,16,  56,  24,  56,  24
3,120,160,-1,16,16,  72,  24,  72,  24
3,120,160,-1,16,16,  88,  24,  88,  24
3,120,160,-1,16,16, 136,  24, 136,  24
3,120,160,-1,16,16, 152,  24, 152,  24
3,120,160,-1,16,16, 152,  40, 152,  40
3,120,160,-1,16,16, 152,  56, 152,  56
3,120,160,-1,16, 8,  40,  68,  40,  68
3,120,160,-1,16, 8,  40,  76,  40,  76
3,120,160,-1,16,16, 104,  88, 104,  88
3,120,160,-1,16, 8,  40, 100,  40, 100
3,120,160,-1,16, 8,  40, 108,  40, 108
3,120,160,-1,16,16,  56, 104,  56, 104
3,120,160,-1,16,16,  72, 104,  72, 104
3,120,160,-1,16,16, 104, 104, 104, 104
3,120,160,-1,16,16, 136, 104, 136, 104
3,120,160,-1,16,16, 152, 104, 152, 104
3,120,160,-1,16,16,   8, 120,   8, 120
3,120,160,-1,16,16,  40, 120,  40, 120
3,120,160,-1,16, 8,  88, 116,  88, 116
3,120,160,-1,16, 8,  88, 124,  88, 124
4,120,160, 1,16,16,   8,   8,   8,   8
4,120,160, 1,16,16,  24,   8,  24,   8
4,120,160, 1,16,16,  40,   8,  40,   8
4,120,160, 1,16,16,  56,   8,  56,   8
4,120,160, 1,16,16,  72,   8,  72,   8
4,120,160, 1,16,16,  88,   8,  88,   8
4,120,160, 1,16,16, 104,   8, 104,   8
4,120,160, 1,16,16, 120,   8, 120,   8
4,120,160, 1,16,16, 136,   8, 136,   8
4,120,160, 1,16,16, 152,   8, 152,   8
4,120,160, 1,16,16,   8,  24,   8,  24
4,120,160, 1,16,16,  24,  24,  24,  24
4,120,160, 1,16,16,  40,  24,  40,  24
4,120,160, 1,16,16,  56,  24,  56,  24
4,120,160, 1,16,16,  72,  24,  72,  24
4,120,160, 1,16,16,  88,  24,  88,  24
4,120,160, 1,16,16, 104,  24, 104,  24
4,120,160, 1,16,16, 120,  24, 120,  24
4,120,160, 1,16,16, 136,  24, 136,  24
4,120,160, 1,16,16, 152,  24, 152,  24
4,120,160, 1,16,16,   8,  40,   8,  40
4,120,160, 1,16,16,  24,  40,  24,  40
4,120,160, 1,16,16,  40,  40,  40,  40
4,120,160, 1,16,16,  56,  40,  56,  40
4,120,160, 1,16,16,  72,  40,  72,  40
4,120,160, 1,16,16,  88,  40,  88,  40
4,120,160, 1,16,16, 104,  40, 104,  40
4,120,160, 1,16,16, 120,  40, 120,  40
4,120,160, 1,16,16, 136,  40, 136,  40
4,120,160, 1,16,16, 152,  40, 152,  40
4,120,160, 1,16,16,   8,  56,   8,  56
4,120,160, 1,16,16,  24,  56,  24,  56
4,120,160, 1,16,16,  40,  56,  40,  56
4,120,160, 1,16,16,  56,  56,  56,  56
4,120,160, 1,16,16,  72,  56,  72,  56
4,120,160, 1,16,16,  88,  56,  88,  56
4,120,160, 1,16,16, 104,  56, 104,  56
4,120,160, 1,16,16, 120,  56, 120,  56
4,120,160, 1,16,16, 136,  56, 136,  56
4,120,160, 1,16,16, 152,  56, 152,  56
4,120,160, 1,16,16,   8,  72,   8,  72
4,120,160, 1,16,16,  24,  72,  24,  72
4,120,160, 1,16,16,  40,  72,  40,  72
4,120,160, 1,16,16,  56,  72,  56,  72
4,120,160, 1,16,16,  72,  72,  72,  72
4,120,160, 1,16,16,  88,  72,  88,  72
4,120,160, 1,16,16, 104,  72, 104,  72
4,120,160, 1,16,16, 120,  72, 120,  72
4,120,160, 1,16,16, 136,  72, 136,  72
4,120,160, 1,16,16, 152,  72, 152,  72
4,120,160, 1,16,16,   8,  88,   8,  88
4,120,160, 1,16,16,  24,  88,  24,  88
4,120,160, 1,16,16,  40,  88,  40,  88
4,120,160, 1,16,16,  56,  88,  56,  88
4,120,160, 1,16,16,  72,  88,  72,  88
4,120,160, 1,16,16,  88,  88,  88,  88
4,120,160, 1,16,16, 104,  88, 104,  88
4,120,160, 1,16,16, 120,  88, 120,  88
4,120,160, 1,16,16, 136,  88, 136,  88
4,120,160, 1,16,16, 152,  88, 152,  88
4,120,160, 1,16,16,   8, 104,   8, 104
4,120,160, 1,16,16,  24, 104,  24, 104
4,120,160, 1,16,16,  40, 104,  40, 104
4,120,160, 1,16,16,  56, 104,  56, 104
4,120,160, 1,16,16,  72, 104,  72, 104
4,120,160, 1,16,16,  88, 104,  88, 104
4,120,160, 1,16,16, 104, 104, 104, 104
4,120,160, 1,16,16, 120, 104, 120, 104
4,120,160, 1,16,16, 136, 104, 136, 104
4,120,160, 1,16,16, 152, 104, 152, 104
4,120,160, 1,16,16,   8, 120,   8, 120
4,120,160, 1,16,16,  24, 120,  24, 120
4,120,160, 1,16,16,  40, 120,  40, 120
4,120,160, 1,16,16,  56, 120,  56, 120
4,120,160, 1,16,16,  72, 120,  72, 120
4,120,160, 1,16,16,  88, 120,  88, 120
4,120,160, 1,16,16, 104, 120, 104, 120
4,120,160, 1,16,16, 120, 120, 120, 120
4,120,160, 1,16,16, 136, 120, 136, 120
4,120,160, 1,16,16, 152, 120, 152, 120
5,120,160,-1,16, 8,   8,   4,   8,   4
5,120,160,-1,16, 8,   8,  12,   8,  12
5,120,160,-1,16,16,  24,   8,  24,   8
5,120,160,-1,16,16,  40,   8,  40,   8
5,120,160,-1,16,16,  56,   8,  56,   8
5,120,160,-1,16,16,  72,   8,  72,   8
5,120,160,-1,16,16,  87,   8,  88,   8
5,120,160,-1,16,16, 103,   8, 104,   8
5,120,160,-1,16,16, 119,   8, 120,   8
5,120,160,-1,16,16, 135,   8, 136,   8
5,120,160,-1,16,16, 151,   8, 152,   8
5,120,160,-1,16,16,   8,  24,   8,  24
5,120,160,-1,16,16,  24,  24,  24,  24
5,120,160,-1,16,16,  40,  24,  40,  24
5,120,160,-1,16,16,  56,  24,  56,  24
5,120,160,-1,16,16,  88,  24,  88,  24
5,120,160,-1,16,16, 104,  24, 104,  24
5,120,160,-1,16,16, 120,  24, 120,  24
5,120,160,-1,16,16, 135,  24, 136,  24
5,120,160,-1,16,16, 152,  24, 152,  24
5,120,160,-1,16,16,   8,  40,   8,  40
5,120,160,-1,16,16,  24,  40,  24,  40
5,120,160,-1,16,16,  40,  40,  40,  40
5,120,160,-1,16,16,  56,  40,  56,  40
5,120,160,-1,16,16,  72,  40,  72,  40
5,120,160,-1,16,16,  88,  40,  88,  40
5,120,160,-1,16,16, 104,  40, 104,  40
5,120,160,-1,16,16, 120,  40, 120,  40
5,120,160,-1,16,16, 136,  40, 136,  40
5,120,160,-1,16,16,   8,  56,   8,  56
5,120,160,-1,16,16,  24,  56,  24,  56
5,120,160,-1,16,16,  40,  56,  40,  56
5,120,160,-1,16,16,  56,  56,  56,  56
5,120,160,-1,16,16,  72,  56,  72,  56
5,120,160,-1,16,16,  88,  56,  88,  56
5,120,160,-1,16,16, 104,  56, 104,  56
5,120,160,-1,16,16, 120,  56, 120,  56
5,120,160,-1,16,16, 136,  56, 136,  56
5,120,160,-1,16,16, 152,  56, 152,  56
5,120,160,-1,16,16,   8,  73,   8,  72
5,120,160,-1,16,16,  24,  72,  24,  72
5,120,160,-1,16,16,  40,  72,  40,  72
5,120,160,-1,16,16,  56,  72,  56,  72
5,120,160,-1,16,16,  72,  72,  72,  72
5,120,160,-1,16,16,  88,  72,  88,  72
5,120,160,-1,16,16, 104,  72, 104,  72
5,120,160,-1,16,16, 120,  72, 120,  72
5,120,160,-1,16,16, 136,  72, 136,  72
5,120,160,-1,16,16,   8,  88,   8,  88
5,120,160,-1,16,16,  24,  88,  24,  88
5,120,160,-1,16,16,  40,  88,  40,  88
5,120,160,-1,16,16,  56,  88,  56,  88
5,120,160,-1,16,16,  72,  88,  72,  88
5,120,160,-1,16,16,  88,  88,  88,  88
5,120,160,-1,16,16, 104,  88, 104,  88
5,120,160,-1,16,16, 122,  88, 120,  88
5,120,160,-1,16,16, 136,  88, 136,  88
5,120,160,-1,16,16, 152,  88, 152,  88
5,120,160,-1,16,16,   8, 104,   8, 104
5,120,160,-1,16,16,  24, 104,  24, 104
5,120,160,-1,16,16,  56, 104,  56, 104
5,120,160,-1,16, 8,  72, 100,  72, 100
5,120,160,-1,16, 8,  72, 108,  72, 108
5,120,160,-1,16,16,  88, 104,  88, 104
5,120,160,-1, 8, 8, 100, 100, 100, 100
5,120,160,-1, 8, 8, 108, 100, 108, 100
5,120,160,-1, 8, 8, 100, 108, 100, 108
5,120,160,-1, 8, 8, 108, 108, 108, 108
5,120,160,-1,16,16, 120, 104, 120, 104
5,120,160,-1,16,16, 136, 104, 136, 104
5,120,160,-1,16,16, 152, 104, 152, 104
5,120,160,-1, 8,16,   5, 120,   4, 120
5,120,160,-1, 8,16,  12, 120,  12, 120
5,120,160,-1,16,16, 136, 120, 136, 120
5,120,160,-1,16,16, 152, 120, 152, 120
6,120,160, 1,16,16,   8,   8,   8,   8
6,120,160, 1,16,16,  24,   8,  24,   8
6,120,160, 1,16,16,  40,   8,  40,   8
6,120,160, 1,16,16,  56,   8,  56,   8
6,120,160, 1,16,16,  72,   8,  72,   8
6,120,160, 1,16,16,  88,   8,  88,   8
6,120,160, 1,16,16, 104,   8, 104,   8
6,120,160, 1,16,16, 120,   8, 120,   8
6,120,160, 1,16,16, 136,   8, 136,   8
6,120,160, 1,16,16, 152,   8, 152,   8
6,120,160, 1,16,16,   8,  24,   8,  24
6,120,160, 1,16,16,  24,  24,  24,  24
6,120,160, 1,16,16,  40,  24,  40,  24
6,120,160, 1,16,16,  56,  24,  56,  24
6,120,160, 1,16,16,  72,  24,  72,  24
6,120,160, 1,16,16,  88,  24,  88,  24
6,120,160, 1,16,16, 104,  24, 104,  24
6,120,160, 1,16,16, 120,  24, 120,  24
6,120,160, 1,16,16, 136,  24, 136,  24
6,120,160, 1,16,16, 152,  24, 152,  24
6,120,160, 1,16,16,   8,  40,   8,  40
6,120,160, 1,16,16,  24,  40,  24,  40
6,120,160, 1,16,16,  40,  40,  40,  40
6,120,160, 1,16,16,  56,  40,  56,  40
6,120,160, 1,16,16,  72,  40,  72,  40
6,120,160, 1,16,16,  88,  40,  88,  40
6,120,160, 1,16,16, 104,  40, 104,  40
6,120,160, 1,16,16, 120,  40, 120,  40
6,120,160, 1,16,16, 136,  40, 136,  40
6,120,160, 1,16,16, 152,  40, 152,  40
6,120,160, 1,16,16,   8,  56,   8,  56
6,120,160, 1,16,16,  24,  56,  24,  56
6,120,160, 1,16,16,  40,  56,  40,  56
6,120,160, 1,16,16,  56,  56,  56,  56
6,120,160, 1,16,16,  72,  56,  72,  56
6,120,160, 1,16,16,  88,  56,  88,  56
6,120,160, 1,16,16, 104,  56, 104,  56
6,120,160, 1,16,16, 120,  56, 120,  56
6,120,160, 1,16,16, 136,  56, 136,  56
6,120,160, 1,16,16, 152,  56, 152,  56
6,120,160, 1,16,16,   8,  72,   8,  72
6,120,160, 1,16,16,  24,  72,  24,  72
6,120,160, 1,16,16,  40,  72,  40,  72
6,120,160, 1,16,16,  56,  72,  56,  72
6,120,160, 1,16,16,  72,  72,  72,  72
6,120,160, 1,16,16,  88,  72,  88,  72
6,120,160, 1,16,16, 104,  72, 104,  72
6,120,160, 1,16,16, 120,  72, 120,  72
6,120,160, 1,16,16, 136,  72, 136,  72
6,120,160, 1,16,16, 152,  72, 152,  72
6,120,160, 1,16,16,   8,  88,   8,  88
6,120,160, 1,16,16,  24,  88,  24,  88
6,120,160, 1,16,16,  40,  88,  40,  88
6,120,160, 1,16,16,  56,  88,  56,  88
6,120,160, 1,16,16,  72,  88,  72,  88
6,120,160, 1,16,16,  88,  88,  88,  88
6,120,160, 1,16,16, 104,  88, 104,  88
6,120,160, 1,16,16, 120,  88, 120,  88
6,120,160, 1,16,16, 136,  88, 136,  88
6,120,160, 1,16,16, 152,  88, 152,  88
6,120,160, 1,16,16,   8, 104,   8, 104
6,120,160, 1,16,16,  24, 104,  24, 104
6,120,160, 1,16,16,  40, 104,  40, 104
6,120,160, 1,16,16,  56, 104,  56, 104
6,120,160, 1,16,16,  72, 104,  72, 104
6,120,160, 1,16,16,  88, 104,  88, 104
6,120,160, 1,16,16, 104, 104, 104, 104
6,120,160, 1,16,16, 120, 104, 120, 104
6,120,160, 1,16,16, 136, 104, 136, 104
6,120,160,-1,16,16, 152, 104, 152, 104
6,120,160, 1,16,16,   8, 120,   8, 120
6,120,160, 1,16,16,  24, 120,  24, 120
6,120,160, 1,16,16,  40, 120,  40, 120
6,120,160, 1,16,16,  56, 120,  56, 120
6,120,160, 1,16,16,  72, 120,  72, 120
6,120,160, 1,16,16,  88, 120,  88, 120
6,120,160, 1,16,16, 104, 120, 104, 120
6,120,160, 1,16,16, 120, 120, 120, 120
6,120,160,-1,16,16, 136, 120, 136, 120
6,120,160, 1,16,16, 136, 120, 136, 120
6,120,160, 1,16,16, 152, 120, 152, 120
7,120,160,-1,16,16,   8,   8,   8,   8
7,120,160,-1,16,16,  24,   8,  24,   8
7,120,160,-1,16,16,  40,   8,  40,   8
7,120,160,-1,16,16,  56,   8,  56,   8
7,120,160,-1,16,16,  72,   8,  72,   8
7,120,160,-1,16,16,  88,   8,  88,   8
7,120,160,-1,16,16, 104,   8, 104,   8
7,120,160,-1,16,16, 120,   8, 120,   8
7,120,160,-1,16,16, 136,   8, 136,   8
7,120,160,-1,16,16, 152,   8, 152,   8
7,120,160,-1,16,16,   8,  24,   8,  24
7,120,160,-1,16,16,  24,  24,  24,  24
7,120,160,-1,16,16,  40,  24,  40,  24
7,120,160,-1,16,16,  56,  24,  56,  24
7,120,160,-1,16,16,  72,  24,  72,  24
7,120,160,-1,16,16,  88,  24,  88,  24
7,120,160,-1,16,16, 104,  24, 104,  24
7,120,160,-1,16,16, 120,  24, 120,  24
7,120,160,-1,16,16, 136,  24, 136,  24
7,120,160,-1,16,16, 152,  24, 152,  24
7,120,160,-1,16,16,   8,  40,   8,  40
7,120,160,-1,16,16,  24,  40,  24,  40
7,120,160,-1,16,16,  40,  40,  40,  40
7,120,160,-1,16,16,  56,  40,  56,  40
7,120,160,-1,16,16,  72,  40,  72,  40
7,120,160,-1,16,16,  88,  40,  88,  40
7,120,160,-1,16,16, 104,  40, 104,  40
7,120,160,-1,16,16, 120,  40, 120,  40
7,120,160,-1,16,16, 136,  40, 136,  40
7,120,160,-1,16,16, 152,  40, 152,  40
7,120,160,-1,16,16,   8,  56,   8,  56
7,120,160,-1,16,16,  24,  56,  24,  56
7,120,160,-1,16,16,  40,  56,  40,  56
7,120,160,-1,16,16,  56,  56,  56,  56
7,120,160,-1,16,16,  72,  56,  72,  56
7,120,160,-1,16,16,  88,  56,  88,  56
7,120,160,-1,16,16, 104,  56, 104,  56
7,120,160,-1,16,16, 120,  56, 120,  56
7,120,160,-1,16,16, 136,  56, 136,  56
7,120,160,-1,16,16, 152,  56, 152,  56
7,120,160,-1,16,16,   8,  72,   8,  72
7,120,160,-1,16,16,  24,  72,  24,  72
7,120,160,-1,16,16,  40,  72,  40,  72
7,120,160,-1,16,16,  56,  72,  56,  72
7,120,160,-1,16,16,  72,  72,  72,  72
7,120,160,-1,16,16,  88,  72,  88,  72
7,120,160,-1,16,16, 104,  72, 104,  72
7,120,160,-1,16,16, 120,  72, 120,  72
7,120,160,-1,16,16, 136,  72, 136,  72
7,120,160,-1,16,16, 152,  72, 152,  72
7,120,160,-1,16,16,   8,  88,   8,  88
7,120,160,-1,16,16,  24,  88,  24,  88
7,120,160,-1,16,16,  40,  88,  40,  88
7,120,160,-1,16,16,  56,  88,  56,  88
7,120,160,-1,16,16,  72,  88,  72,  88
7,120,160,-1,16,16,  88,  88,  88,  88
7,120,160,-1,16,16, 104,  88, 104,  88
7,120,160,-1,16,16, 120,  88, 120,  88
7,120,160,-1,16,16, 136,  88, 136,  88
7,120,160,-1,16,16, 152,  88, 152,  88
7,120,160,-1,16,16,   8, 104,   8, 104
7,120,160,-1,16,16,  24, 104,  24, 104
7,120,160,-1,16,16,  40, 104,  40, 104
7,120,160,-1,16,16,  56, 104,  56, 104
7,120,160,-1,16,16,  72, 104,  72, 104
7,120,160,-1,16,16,  88, 104,  88, 104
7,120,160,-1,16,16, 104, 104, 104, 104
7,120,160,-1,16,16, 120, 104, 120, 104
7,120,160,-1,16,16, 136, 104, 136, 104
7,120,160,-1,16,16, 152, 104, 152, 104
7,120,160,-1, 8, 8,   4, 116,   4, 116
7,120,160,-1, 8, 8,  12, 116,  12, 116
7,120,160,-1, 8, 8,   4, 124,   4, 124
7,120,160,-1, 8, 8,  12, 124,  12, 124
7,120,160,-1,16,16,  24, 120,  24, 120
7,120,160,-1,16,16,  40, 120,  40, 120
7,120,160,-1, 8, 8,  52, 116,  52, 116
7,120,160,-1, 8, 8,  60, 116,  60, 116
7,120,160,-1, 8, 8,  52, 124,  52, 124
7,120,160,-1, 8, 8,  60, 124,  60, 124
7,120,160,-1,16,16,  72, 120,  72, 120
7,120,160,-1,16,16,  88, 120,  88, 120
7,120,160,-1,16,16, 104, 120, 104, 120
7,120,160,-1,16,16, 120, 120, 120, 120
7,120,160,-1,16,16, 136, 120, 136, 120
7,120,160,-1,16,16, 152, 120, 152, 120
8,120,160,-1,16,16,   8,   8,   8,   8
8,120,160, 1,16,16,   8,   8,   8,   8
8,120,160,-1,16,16,  24,   8,  24,   8
8,120,160, 1,16,16,  24,   8,  24,   8
8,120,160,-1,16,16,  40,   8,  40,   8
8,120,160, 1,16,16,  40,   8,  40,   8
8,120,160,-1,16,16,  56,   8,  56,   8
8,120,160, 1,16,16,  56,   8,  56,   8
8,120,160,-1,16,16,  72,   8,  72,   8
8,120,160, 1,16,16,  72,   8,  72,   8
8,120,160,-1,16,16,  88,   8,  88,   8
8,120,160, 1,16,16,  88,   8,  88,   8
8,120,160,-1,16,16, 104,   8, 104,   8
8,120,160, 1,16,16, 104,   8, 104,   8
8,120,160,-1,16,16, 120,   8, 120,   8
8,120,160, 1,16,16, 120,   8, 120,   8
8,120,160,-1,16,16, 136,   8, 136,   8
8,120,160, 1,16,16, 136,   8, 136,   8
8,120,160,-1,16,16, 152,   8, 152,   8
8,120,160, 1,16,16, 152,   8, 152,   8
8,120,160,-1,16,16,   8,  24,   8,  24
8,120,160, 1,16,16,   8,  24,   8,  24
8,120,160,-1,16,16,  24,  24,  24,  24
8,120,160, 1,16,16,  24,  24,  24,  24
8,120,160,-1,16,16,  40,  24,  40,  24
8,120,160, 1,16,16,  40,  24,  40,  24
8,120,160,-1,16,16,  56,  24,  56,  24
8,120,160, 1,16,16,  56,  24,  56,  24
8,120,160,-1,16,16,  72,  24,  72,  24
8,120,160, 1,16,16,  72,  24,  72,  24
8,120,160,-1,16,16,  88,  24,  88,  24
8,120,160, 1,16,16,  88,  24,  88,  24
8,120,160,-1,16,16, 104,  24, 104,  24
8,120,160, 1,16,16, 104,  24, 104,  24
8,120,160,-1,16,16, 120,  24, 120,  24
8,120,160, 1,16,16, 120,  24, 120,  24
8,120,160,-1,16,16, 136,  24, 136,  24
8,120,160, 1,16,16, 136,  24, 136,  24
8,120,160,-1,16,16, 152,  24, 152,  24
8,120,160, 1,16,16, 152,  24, 152,  24
8,120,160,-1,16,16,   8,  40,   8,  40
8,120,160, 1,16,16,   8,  40,   8,  40
8,120,160,-1,16,16,  24,  40,  24,  40
8,120,160, 1,16,16,  24,  40,  24,  40
8,120,160,-1,16,16,  40,  40,  40,  40
8,120,160, 1,16,16,  40,  40,  40,  40
8,120,160,-1,16,16,  56,  40,  56,  40
8,120,160, 1,16,16,  56,  40,  56,  40
8,120,160,-1,16,16,  72,  40,  72,  40
8,120,160, 1,16,16,  72,  40,  72,  40
8,120,160,-1,16,16,  88,  40,  88,  40
8,120,160, 1,16,16,  88,  40,  88,  40
8,120,160,-1,16,16, 104,  40, 104,  40
8,120,160, 1,16,16, 104,  40, 104,  40
8,120,160,-1,16,16, 120,  40, 120,  40
8,120,160, 1,16,16, 120,  40, 120,  40
8,120,160,-1,16,16, 136,  40, 136,  40
8,120,160, 1,16,16, 136,  40, 136,  40
8,120,160,-1,16,16, 152,  40, 152,  40
8,120,160, 1,16,16, 152,  40, 152,  40
8,120,160,-1,16,16,   8,  56,   8,  56
8,120,160, 1,16,16,   8,  56,   8,  56
8,120,160,-1,16,16,  24,  56,  24,  56
8,120,160, 1,16,16,  24,  56,  24,  56
8,120,160,-1,16,16,  40,  56,  40,  56
8,120,160, 1,16,16,  40,  56,  40,  56
8,120,160,-1,16,16,  56,  56,  56,  56
8,120,160, 1,16,16,  56,  56,  56,  56
8,120,160,-1,16,16,  72,  56,  72,  56
8,120,160, 1,16,16,  72,  56,  72,  56
8,120,160,-1,16,16,  88,  56,  88,  56
8,120,160, 1,16,16,  88,  56,  88,  56
8,120,160,-1,16,16, 104,  56, 104,  56
8,120,160, 1,16,16, 104,  56, 104,  56
8,120,160,-1,16,16, 120,  56, 120,  56
8,120,160, 1,16,16, 120,  56, 120,  56
8,120,160,-1,16,16, 136,  56, 136,  56
8,120,160, 1,16,16, 136,  56, 136,  56
8,120,160,-1,16,16, 152,  56, 152,  56
